date,adj_close,close,high,low,open,volume,return,volatility,regime,mkt_rf,smb,hml,rf,mom
2013-04-03,124.48149871826172,155.22999572753906,157.02999877929688,154.82000732421875,156.91000366210938,154167400,-0.0101390863564519,0.0068172647485177,1,-0.0116,-0.0040999999999999,-0.0012,0.0,-0.0063
2013-04-04,124.9866943359375,155.86000061035156,156.1699981689453,155.08999633789062,155.42999267578125,131885000,0.0040585254148837,0.0065621956287172,1,0.0042,0.0019,0.0026,0.0,0.0017
2013-04-05,124.42540740966795,155.16000366210938,155.35000610351562,153.77000427246094,153.9499969482422,159666000,-0.0044911904626009,0.0060742907142707,1,-0.0040999999999999,0.0005,0.0033,0.0,0.0016
2013-04-08,125.2674560546875,156.2100067138672,156.22000122070312,154.75,155.27000427246094,86571200,0.0067672275520462,0.0059116367557088,1,0.0069999999999999,0.0014,0.0026,0.0,0.0027
2013-04-09,125.70044708251952,156.75,157.32000732421875,155.97999572753906,156.5,101922200,0.0034568418342233,0.0057443889958001,1,0.0031,-0.0040999999999999,0.0017,0.0,-0.0036
2013-04-10,127.24014282226562,158.6699981689453,158.8699951171875,157.1300048828125,157.1699981689453,135711100,0.0122487921463816,0.0064224406286755,1,0.0128,0.0064,-0.001,0.0,-0.0001
2013-04-11,127.65714263916016,159.19000244140625,159.7100067138672,158.5399932861328,158.6999969482422,110142500,0.0032772690392752,0.0064156130056077,1,0.0034999999999999,-0.0023,-0.0017,0.0,0.0049
2013-04-12,127.3443832397461,158.8000030517578,159.0399932861328,157.9199981689453,158.67999267578125,116359900,-0.0024498987603946,0.0065420705689589,1,-0.0028,-0.0008,-0.0045,0.0,0.0023
2013-04-15,124.39334106445312,155.1199951171875,158.1300048828125,155.10000610351562,158.0,217259000,-0.0231738530469101,0.0101231422733783,0,-0.0248,-0.0141999999999999,-0.0029,0.0,-0.0025
2013-04-16,126.22978973388672,157.41000366210938,157.49000549316406,155.91000366210938,156.2899932861328,147507800,0.0147628198620806,0.0111408572494396,0,0.0147,0.0017,0.0009,0.0,0.0077
2013-04-17,124.38531494140624,155.11000061035156,156.32000732421875,154.27999877929688,156.2899932861328,226834800,-0.0146115430928704,0.0116886747368731,0,-0.0146,-0.0026,-0.0052,0.0,0.0032
2013-04-18,123.607421875,154.13999938964844,155.41000366210938,153.5500030517578,155.3699951171875,167583200,-0.0062536343039534,0.0117440699315979,0,-0.0069999999999999,0.0018,-0.0002,0.0,-0.0024
2013-04-19,124.68203735351562,155.47999572753906,155.5500030517578,154.1199951171875,154.5,149687600,0.0086933718904673,0.0120504968579749,0,0.0097,0.0007,0.0011,0.0,0.0127
2013-04-22,125.23529815673828,156.1699981689453,156.5399932861328,154.75,155.77999877929688,106553500,0.0044378856468159,0.0119329287415216,0,0.0045,-0.0016,-0.0012,0.0,-0.0003
2013-04-23,126.52640533447266,157.77999877929688,157.92999267578125,156.1699981689453,156.9499969482422,166141300,0.0103092823796402,0.0123407960716998,0,0.0111,0.0046999999999999,0.0060999999999999,0.0,0.0011
2013-04-24,126.6066436767578,157.8800048828125,158.3000030517578,157.5399932861328,157.8300018310547,96781200,0.0006338325788397,0.011663594543499,0,0.0006,0.0034,0.0116,0.0,-0.0087
2013-04-25,127.11980438232422,158.52000427246094,159.27000427246094,158.10000610351562,158.33999633789062,131060600,0.0040537076884654,0.0116936165312599,0,0.0049,0.0017,-0.0011,0.0,-0.0024
2013-04-26,126.89527130126952,158.24000549316406,158.60000610351562,157.72999572753906,158.3300018310547,95918800,-0.0017663308841174,0.0116820332229705,0,-0.002,-0.0036,-0.0023,0.0,-0.0006
2013-04-29,127.74530029296876,159.3000030517578,159.64999389648438,158.4199981689453,158.6699981689453,88572800,0.0066986698799094,0.0085910128416762,1,0.0067,0.0009,-0.001,0.0,-0.0055
2013-04-30,128.05001831054688,159.67999267578125,159.72000122070312,158.61000061035156,159.27000427246094,116010700,0.0023853711032257,0.007478955225499,1,0.0029,0.0037,-0.0001,0.0,-0.0081999999999999
2013-05-01,126.92733001708984,158.27999877929688,159.41000366210938,158.10000610351562,159.3300018310547,138874200,-0.0087674972488692,0.0062032922856266,1,-0.0108,-0.0139,-0.0018,0.0,-0.0002
2013-05-02,128.10618591308594,159.75,159.88999938964844,158.52999877929688,158.67999267578125,96407600,0.0092873466770293,0.0058294113230557,1,0.0104,0.0060999999999999,0.001,0.0,0.0040999999999999
2013-05-03,129.40524291992188,161.3699951171875,161.8800048828125,159.77999877929688,161.13999938964844,144202300,0.010140814505086,0.0059858962239269,1,0.0112,0.0062,0.0019,0.0,-0.0037
2013-05-06,129.73410034179688,161.77999877929688,162.00999450683594,161.4199981689453,161.49000549316406,66882100,0.0025407676427804,0.0059914267858731,1,0.0023,0.0023,0.0084,0.0,-0.001
2013-05-07,130.3916778564453,162.60000610351562,162.64999389648438,161.6699981689453,162.1300048828125,90359200,0.005068657005848,0.0055474067251017,1,0.0054,0.0011,0.0015,0.0,0.0015
2013-05-08,130.98509216308594,163.33999633789062,163.38999938964844,162.3300018310547,162.4199981689453,97419200,0.0045509852804304,0.0054976781156408,1,0.0044,-0.0024,0.0015,0.0,-0.0056999999999999
2013-05-09,130.61622619628906,162.8800048828125,163.6999969482422,162.47000122070312,163.27000427246094,106738600,-0.0028161593326264,0.0058288407099144,1,-0.0031,0.001,-0.0025,0.0,0.0004
2013-05-10,131.0411834716797,163.41000366210938,163.5500030517578,162.50999450683594,162.99000549316406,103203000,0.0032539216810447,0.0056104361966542,1,0.0054,0.0043,-0.0017,0.0,0.0016
2013-05-13,131.14544677734375,163.5399932861328,163.80999755859375,162.82000732421875,163.1999969482422,81843200,0.0007954814338797,0.0055151711750577,1,-0.0002,-0.002,-0.0003,0.0,0.0038
2013-05-14,132.5006866455078,165.22999572753906,165.35000610351562,163.6699981689453,163.6699981689453,119000900,0.0103338786277762,0.0060231403753139,1,0.011,0.0015,0.0025,0.0,0.0040999999999999
2013-05-15,133.2144317626953,166.1199951171875,166.4499969482422,164.91000366210938,164.9600067138672,120718500,0.0053864274808554,0.0042330659492027,1,0.0051,-0.0012,0.0023,0.0,0.0046
2013-05-16,132.5889129638672,165.33999633789062,166.36000061035156,165.08999633789062,165.77999877929688,109913600,-0.0046953937046929,0.0048678105044749,1,-0.0051,0.0014,-0.0024,0.0,-0.0079
2013-05-17,133.87193298339844,166.94000244140625,167.0399932861328,165.72999572753906,165.9499969482422,129801000,0.0096770662813239,0.0047987680014742,1,0.0104,-0.0001,0.0033,0.0,-0.0008
2013-05-20,133.86398315429688,166.92999267578125,167.5800018310547,166.61000061035156,166.77999877929688,85071200,-5.996025804844152e-05,0.0049200268510824,1,-0.0006,0.0036,0.0046999999999999,0.0,-0.01
2013-05-21,134.056396484375,167.1699981689453,167.8000030517578,166.5,167.0800018310547,95804200,0.0014377613592195,0.0048965799155778,1,0.0016,-0.0013,-0.0007,0.0,0.0
2013-05-22,133.0620574951172,165.92999267578125,169.07000732421875,165.1699981689453,167.33999633789062,244031800,-0.0074176317924636,0.0057972426314886,1,-0.0092,-0.0072,-0.0014,0.0,0.0005
2013-05-23,132.67709350585938,165.4499969482422,165.91000366210938,163.94000244140625,164.16000366210938,211064400,-0.0028927604937399,0.0058037578186899,1,-0.0019,0.0046999999999999,-0.0009,0.0,0.001
2013-05-24,132.5648193359375,165.30999755859375,165.3800048828125,163.97999572753906,164.47000122070312,151573900,-0.0008461734193457,0.0058173216222198,1,-0.0006,0.0018,0.0009,0.0,0.0014
2013-05-28,133.35870361328125,166.3000030517578,167.77999877929688,165.80999755859375,167.0399932861328,143679800,0.0059887817299928,0.006008651316884,1,0.0077,0.0063,0.0022,0.0,0.0036
2013-05-29,132.49264526367188,165.22000122070312,165.8000030517578,164.33999633789062,165.4199981689453,160363400,-0.0064942983237261,0.0056659091329494,1,-0.0069999999999999,-0.0034999999999999,0.0056,0.0,-0.006
2013-05-30,132.9818878173828,165.8300018310547,166.58999633789062,165.22000122070312,165.35000610351562,107793800,0.0036920506345761,0.0055104112214417,1,0.005,0.0034,0.0046999999999999,0.0,0.0015
2013-05-31,131.07327270507812,163.4499969482422,166.30999755859375,163.1300048828125,165.3699951171875,176850100,-0.0143520765635474,0.0070299469271243,1,-0.0132,0.0051,-0.0025,0.0,-0.0023
2013-06-03,131.79502868652344,164.35000610351562,164.4600067138672,162.66000366210938,163.8300018310547,168390700,0.0055063271463897,0.006414543891751,1,0.0049,0.0013,0.001,0.0,-0.0038
2013-06-04,131.1614990234375,163.55999755859375,165.10000610351562,162.72999572753906,164.44000244140625,157631500,-0.004806866538382,0.006467954253166,1,-0.0055,-0.0031,-0.0018,0.0,-0.0044
2013-06-05,129.32504272460938,161.27000427246094,163.4199981689453,161.1300048828125,163.08999633789062,211737800,-0.0140009373949302,0.0073356660123584,0,-0.0138,0.0009,-0.0028,0.0,-0.0053
2013-06-06,130.49586486816406,162.72999572753906,162.74000549316406,160.25,161.1999969482422,200225500,0.0090530874706962,0.008174933558882,0,0.0089,0.0019,0.002,0.0,0.0084
2013-06-07,132.15586853027344,164.8000030517578,164.9499969482422,163.13999938964844,163.85000610351562,188337800,0.012720502541428,0.0093709913964658,0,0.013,-0.0046999999999999,0.0005,0.0,0.0056
2013-06-10,132.15586853027344,164.8000030517578,165.39999389648438,164.3699951171875,165.30999755859375,105667100,0.0,0.0093698732999815,0,0.0007,0.0066,0.0021,0.0,0.0012
2013-06-11,130.7926025390625,163.10000610351562,164.5399932861328,162.74000549316406,163.3000030517578,159505400,-0.0103155152716124,0.0095761809559693,0,-0.0104,0.0001,-0.0058,0.0,-0.0031
2013-06-12,129.70999145507812,161.75,164.38999938964844,161.60000610351562,164.22000122070312,177361500,-0.0082771677069025,0.009687178322151,0,-0.0081999999999999,0.0001,-0.0006,0.0,-0.0034999999999999
2013-06-13,131.6827392578125,164.2100067138672,164.5,161.3000030517578,161.66000366210938,163587800,0.0152086968399827,0.0110395615653111,0,0.0147,0.0009,0.0033,0.0,0.0051
2013-06-14,130.85679626464844,163.17999267578125,164.6699981689453,162.91000366210938,164.02999877929688,141197500,-0.0062725412336211,0.0102124746165008,0,-0.0059,-0.0022,-0.0056,0.0,0.0024
2013-06-17,131.86721801757812,164.44000244140625,165.22000122070312,163.22000122070312,164.2899932861328,136295600,0.007721594694078,0.0103708413026587,0,0.0073,-0.0008,0.0012,0.0,0.0029
2013-06-18,132.90965270996094,165.74000549316406,165.99000549316406,164.52000427246094,164.52999877929688,114695600,0.0079056375119006,0.0104806730113993,0,0.008,0.0038,-0.0005,0.0,0.0012
2013-06-19,131.07327270507812,163.4499969482422,165.88999938964844,163.3800048828125,165.60000610351562,206149500,-0.0138168726259414,0.0104507892344433,0,-0.0128,0.0015,0.0015,0.0,0.0009
2013-06-20,127.82549285888672,159.39999389648438,163.47000122070312,158.97999572753906,161.86000061035156,321255900,-0.0247782387725603,0.0128873514818709,0,-0.0245,0.0002,0.0039,0.0,-0.0068
2013-06-21,128.2358856201172,159.07000732421875,159.75999450683594,157.47000122070312,159.63999938964844,271956800,-0.0020701793281115,0.0118155924382856,0,0.0013,0.0021,-0.001,0.0,-0.0063
2013-06-24,126.61544799804688,157.05999755859375,158.42999267578125,155.72999572753906,157.41000366210938,222329000,-0.0126360072488597,0.0120761271639336,0,-0.0118999999999999,0.0009,-0.0066,0.0,-0.0036
2013-06-25,127.83282470703124,158.57000732421875,160.10000610351562,157.4199981689453,158.47999572753906,162262200,0.009614222520675,0.0126818192797581,0,0.0096,-0.0002,0.0083,0.0,0.0054
2013-06-26,129.09852600097656,160.13999938964844,160.5,159.25,159.8699951171875,134848000,0.0099009396034119,0.0130960076241693,0,0.0092,-0.0073,-0.0017,0.0,0.0066
2013-06-27,129.856201171875,161.0800018310547,161.82000732421875,160.9499969482422,161.10000610351562,129483700,0.005869879136936,0.0121140528982841,0,0.0077,0.0081,0.0037,0.0,0.0049
2013-06-28,129.32418823242188,160.4199981689453,161.39999389648438,159.86000061035156,160.6300048828125,160402900,-0.0040973656233354,0.0120452753496974,0,-0.0034,0.0031,-0.0012,0.0,-0.0044
2013-07-01,130.0819091796875,161.36000061035156,162.47999572753906,161.0800018310547,161.25999450683594,131954800,0.0058596337871559,0.0118979986848495,0,0.0070999999999999,0.0078,-0.0013,0.0,0.0048
2013-07-02,129.96109008789062,161.2100067138672,162.3000030517578,160.5,161.1199951171875,154863700,-0.0009295605845129,0.0114133192218592,0,-0.001,0.0001,0.0007,0.0,-0.0009
2013-07-03,130.01742553710938,161.27999877929688,161.77000427246094,160.22000122070312,160.47999572753906,75216400,0.0004341670027587,0.010742138035262,0,0.0012,0.0019,-0.0021,0.0,0.0003
2013-07-05,131.42018127441406,163.02000427246094,163.0800018310547,161.3000030517578,162.47000122070312,122416900,0.0107887246176456,0.0074963622215266,1,0.0111,0.0034999999999999,0.0046,0.0,0.0058
2013-07-08,132.16989135742188,163.9499969482422,164.38999938964844,163.0800018310547,163.86000061035156,108092500,0.0057047764164386,0.0073983555400318,1,0.0053,-0.0018,0.0005,0.0,0.0022
2013-07-09,133.1211700439453,165.1300048828125,165.3300018310547,164.27000427246094,164.97999572753906,119298000,0.0071973647852083,0.0049932977742926,1,0.0074,0.0004,0.003,0.0,0.0013
2013-07-10,133.16954040527344,165.19000244140625,165.75,164.6300048828125,164.97000122070312,121410100,0.0003633352923131,0.0049066975718608,1,0.0006,0.0036,-0.0037,0.0,-0.0036
2013-07-11,134.98342895507812,167.44000244140625,167.61000061035156,165.17999267578125,167.11000061035156,135592200,0.0136206790165651,0.0054997125925874,1,0.0133,-0.0009,-0.0067,0.0,0.0008
2013-07-12,135.0398406982422,167.50999450683594,167.92999267578125,167.1300048828125,167.38999938964844,104212700,0.0004180128070303,0.0056157509039621,1,0.0034,-0.0002,0.0021,0.0,0.0048
2013-07-15,135.55577087402344,168.14999389648438,168.38999938964844,167.67999267578125,167.97000122070312,69450600,0.0038206639044593,0.0048652864722741,1,0.002,0.0049,0.0034,0.0,-0.0013
2013-07-16,135.0479278564453,167.52000427246094,168.36000061035156,167.07000732421875,168.25999450683594,88702100,-0.0037465932018485,0.0055211216142169,1,-0.0040999999999999,0.0003,0.0009,0.0,-0.0062
2013-07-17,135.3945770263672,167.9499969482422,168.47999572753906,167.72999572753906,168.16000366210938,92873900,0.0025668139017109,0.00529679419714,1,0.003,-0.0002,0.0019,0.0,0.0033
2013-07-18,136.13621520996094,168.8699951171875,169.27000427246094,168.1999969482422,168.30999755859375,103620100,0.0054778099771495,0.005145127617073,1,0.0055,0.0001,0.0095,0.0,0.0019
2013-07-19,136.3780059814453,169.1699981689453,169.22999572753906,168.30999755859375,168.52000427246094,103831700,0.0017765326016006,0.0047161909358761,1,0.0009,-0.0013,0.0027,0.0,0.0005
2013-07-22,136.6441192626953,169.5,169.74000549316406,169.00999450683594,169.41000366210938,79428600,0.0019507113236776,0.0046899822689976,1,0.0023,0.0009,0.0033,0.0,0.0017
2013-07-23,136.3539276123047,169.13999938964844,169.8300018310547,169.0500030517578,169.8000030517578,80829700,-0.0021238974062038,0.004764850812288,1,-0.0015,0.001,0.0031,0.0,-0.0025
2013-07-24,135.85409545898438,168.52000427246094,169.86000061035156,168.17999267578125,169.7899932861328,112914000,-0.0036655736042614,0.0051148386594077,1,-0.0039,-0.0028,-0.0028,0.0,0.0007
2013-07-25,136.1845703125,168.92999267578125,169.0800018310547,167.94000244140625,168.22000122070312,111088600,0.0024328767678967,0.0031322268420611,1,0.0042,0.0060999999999999,-0.004,0.0,-0.0001
2013-07-26,136.32968139648438,169.11000061035156,169.16000366210938,167.52000427246094,168.22000122070312,107814600,0.001065577117,0.0031280589212967,1,0.0002,-0.0062,-0.0028,0.0,0.0001
2013-07-29,135.91053771972656,168.58999633789062,169.05999755859375,168.11000061035156,168.67999267578125,79695000,-0.0030749469019226,0.0031857854133892,1,-0.0037,-0.0031,-0.0031,0.0,-0.0043
2013-07-30,135.91053771972656,168.58999633789062,169.27999877929688,168.19000244140625,169.10000610351562,85209600,0.0,0.0028656922885732,1,0.0011,0.002,-0.005,0.0,0.0011
2013-07-31,136.00723266601562,168.7100067138672,169.85000610351562,168.49000549316406,168.94000244140625,142388700,0.0007118475507648,0.0027860840925912,1,0.001,0.0013,0.0015,0.0,0.0062
2013-08-01,137.57923889160156,170.66000366210938,170.80999755859375,169.89999389648438,169.99000549316406,110438400,0.0115582767508828,0.0042715618801458,1,0.0139999999999999,0.0006,0.0008,0.0,0.0060999999999999
2013-08-02,137.81304931640625,170.9499969482422,170.97000122070312,170.0500030517578,170.27999877929688,91116700,0.0016992457512596,0.0042701973975345,1,0.002,-0.0021,-0.0033,0.0,0.0049
2013-08-05,137.6114959716797,170.6999969482422,170.9600067138672,170.35000610351562,170.57000732421875,54072700,-0.0014624159371917,0.0043267157597119,1,-0.0007,0.0049,-0.0017,0.0,-0.0012
2013-08-06,136.82949829101562,169.72999572753906,170.74000549316406,169.35000610351562,170.3699951171875,87495000,-0.0056824911426169,0.0047149879976724,1,-0.0068,-0.0033,-0.001,0.0,-0.0042
2013-08-07,136.38616943359375,169.17999267578125,169.42999267578125,168.5500030517578,169.19000244140625,84854700,-0.0032404587615775,0.0046764360986847,1,-0.0042,-0.0037,-0.0002,0.0,-0.0039
2013-08-08,136.8859405517578,169.8000030517578,170.17999267578125,168.92999267578125,169.97999572753906,102181300,0.0036647972740178,0.0047515399971479,1,0.0046999999999999,0.0,0.0004,0.0,0.0012
2013-08-09,136.49090576171875,169.30999755859375,170.10000610351562,168.72000122070312,169.5800018310547,91757700,-0.0028857802376758,0.0048644482956655,1,-0.0029,0.0012,-0.0019,0.0,0.001
2013-08-12,136.32968139648438,169.11000061035156,169.30999755859375,168.3800048828125,168.4600067138672,68593300,-0.0011812471273172,0.0047616442796537,1,-0.0002,0.0059,-0.0022,0.0,-0.0021
2013-08-13,136.73277282714844,169.61000061035156,169.89999389648438,168.41000366210938,169.41000366210938,80806000,0.0029566554207047,0.0048309816626361,1,0.002,-0.003,-0.0005,0.0,0.0001
2013-08-14,136.03143310546875,168.74000549316406,169.8000030517578,168.6999969482422,169.52999877929688,79829200,-0.005129385732308,0.0051597644717943,1,-0.005,0.0013,0.0027,0.0,-0.003
2013-08-15,134.12889099121094,166.3800048828125,167.42999267578125,166.08999633789062,167.41000366210938,152931800,-0.0139860171478255,0.0051412350168172,1,-0.0147,-0.0037,0.0028,0.0,-0.0089
2013-08-16,133.6854705810547,165.8300018310547,166.6300048828125,165.5,166.05999755859375,130868200,-0.0033057040246223,0.0049233443590163,1,-0.0026,0.0005,0.0013,0.0,0.0042
2013-08-19,132.83094787597656,164.77000427246094,166.2100067138672,164.75999450683594,165.63999938964844,96437600,-0.0063920734902581,0.0049957450902539,1,-0.0062,-0.0019,-0.0074,0.0,-0.0017
2013-08-20,133.48394775390625,165.5800018310547,166.1999969482422,164.86000061035156,165.0399932861328,89294400,0.0049159284917803,0.005576082984805,1,0.0052,0.0087,0.0009,0.0,0.0048
2013-08-21,132.66168212890625,164.55999755859375,166.02999877929688,164.19000244140625,165.1199951171875,159530500,-0.0061601900059263,0.0056967230414051,1,-0.0059,-0.0002,-0.0043,0.0,0.0025
2013-08-22,133.8709259033203,166.05999755859375,166.3000030517578,164.88999938964844,164.89999389648438,101471400,0.0091152164697005,0.0065721652096297,1,0.0092,0.0051,0.0007,0.0,0.0036
2013-08-23,134.3223876953125,166.6199951171875,166.8300018310547,165.77000427246094,166.5500030517578,90888900,0.0033722604289221,0.0067943564461181,1,0.0037,-0.0021,-0.0016,0.0,-0.003
2013-08-26,133.82252502441406,166.0,167.3000030517578,165.88999938964844,166.7899932861328,89702100,-0.0037210126956938,0.0068252160827011,1,-0.0029,0.0051,-0.0048,0.0,0.001
2013-08-27,131.6701202392578,163.3300018310547,166.0,163.2100067138672,164.36000061035156,158619400,-0.0160843263189476,0.007910185524634,1,-0.0175,-0.0072,-0.0034,0.0,-0.0098
2013-08-28,132.13768005371094,163.91000366210938,164.49000549316406,163.0500030517578,163.25999450683594,108113000,0.0035511040504037,0.0082110437552091,1,0.003,0.001,0.0009,0.0,0.0031
2013-08-29,132.34725952148438,164.1699981689453,165.0399932861328,163.39999389648438,163.5500030517578,119200500,0.0015862028004824,0.0072939663646262,1,0.0034,0.0081,-0.0044,0.0,0.0076
2013-08-30,131.92807006835938,163.64999389648438,164.52999877929688,163.1699981689453,164.50999450683594,134928900,-0.0031674744366251,0.0072898986319854,1,-0.0046999999999999,-0.0115,-0.0019,0.0,-0.0044
2013-09-03,132.5246124267578,164.38999938964844,165.5800018310547,163.6999969482422,165.22999572753906,142375100,0.0045218791369594,0.0072595002741282,1,0.0046,0.0004,0.0015,0.0,0.0097
2013-09-04,133.62100219726562,165.75,166.02999877929688,164.1300048828125,164.42999267578125,97389400,0.0082730130506782,0.0075927055497116,1,0.0083,0.0001,-0.0018,0.0,0.0046999999999999
2013-09-05,133.7903289794922,165.9600067138672,166.39999389648438,165.72999572753906,165.85000610351562,63090500,0.0012670088317778,0.0072653849467892,1,0.0019,0.0015,0.004,0.0,0.0008
2013-09-06,133.85476684570312,166.0399932861328,166.97999572753906,164.47999572753906,166.50999450683594,159756500,0.0004819629370318,0.0066650830470761,1,0.0,0.0003,0.0003,0.0,-0.0022
2013-09-09,135.13656616210938,167.6300048828125,167.72999572753906,166.4499969482422,166.4499969482422,87559300,0.0095760760116367,0.0072739284758603,1,0.0109,0.0046,-0.0021,0.0,-0.0001
2013-09-10,136.13621520996094,168.8699951171875,168.89999389648438,168.25999450683594,168.63999938964844,105847200,0.0073971854575907,0.0073841195093076,1,0.008,0.0001,0.002,0.0,0.0072
2013-09-11,136.5635528564453,169.39999389648438,169.39999389648438,168.35000610351562,168.63999938964844,94545900,0.0031385017742735,0.0039159837389387,1,0.0028,-0.0023,0.0003,0.0,-0.0004
2013-09-12,136.20071411132812,168.9499969482422,169.55999755859375,168.72000122070312,169.33999633789062,83209000,-0.0026564165552283,0.0043979527380241,1,-0.0032,-0.0022,-0.0036,0.0,0.0005
2013-09-13,136.50706481933594,169.3300018310547,169.4600067138672,168.74000549316406,169.1300048828125,72727800,0.0022492150913084,0.0043785255225059,1,0.0029,0.0025,-0.0004,0.0,-0.0003
2013-09-16,137.29710388183594,170.30999755859375,171.24000549316406,170.0399932861328,171.16000366210938,106299200,0.0057874902081251,0.003834356634176,1,0.0049,-0.0044,0.004,0.0,0.0026
2013-09-17,137.90977478027344,171.07000732421875,171.11000061035156,170.4600067138672,170.4600067138672,82523300,0.0044625082292277,0.0038335108247739,1,0.0054,0.0046999999999999,-0.0012,0.0,0.0007
2013-09-18,139.50601196289062,173.0500030517578,173.52000427246094,170.5800018310547,171.00999450683594,203460600,0.0115741839175027,0.0043499371839284,1,0.011,-0.0016,-0.0046999999999999,0.0,-0.0056
2013-09-19,139.27215576171875,172.75999450683594,173.60000610351562,172.58999633789062,173.52000427246094,146616900,-0.0016758655868681,0.004667939365073,1,-0.0013,0.0017,-0.0062,0.0,0.0009
2013-09-20,138.2985076904297,170.72000122070312,172.3300018310547,170.5800018310547,172.3300018310547,132867100,-0.0118082504688439,0.0068260061485277,1,-0.0063,0.0053,0.0019,0.0,0.0033
2013-09-23,137.6584930419922,169.92999267578125,170.64999389648438,169.38999938964844,170.49000549316406,104616500,-0.0046275101878693,0.0067375772977879,1,-0.0045,0.0045,-0.0040999999999999,0.0,-0.0055
2013-09-24,137.33445739746094,169.52999877929688,170.52999877929688,169.2100067138672,169.89999389648438,106333100,-0.0023538746173404,0.0064709741025896,1,-0.0013,0.0053,0.0002,0.0,0.0058
2013-09-25,136.9375457763672,169.0399932861328,169.97999572753906,168.88999938964844,169.63999938964844,117306500,-0.0028903763150613,0.0064692649214792,1,-0.0023,0.0003,0.0058,0.0,0.0019
2013-09-26,137.46408081054688,169.69000244140625,170.1699981689453,169.0500030517578,169.32000732421875,77146900,0.0038452980424175,0.0065207895442509,1,0.0040999999999999,0.002,-0.0073,0.0,0.0038
2013-09-27,136.8321990966797,168.91000366210938,169.13999938964844,168.47000122070312,168.83999633789062,99141800,-0.0045966101012121,0.0066693064896276,1,-0.0039,-0.0003,-0.0001,0.0,0.0034999999999999
2013-09-30,136.1030731201172,168.00999450683594,168.5399932861328,167.14999389648438,167.47999572753906,143937000,-0.0053283354198122,0.0064788656216809,1,-0.0049,0.0052,0.0001,0.0,0.002
2013-10-01,137.18052673339844,169.33999633789062,169.5,167.97000122070312,168.13999938964844,127160000,0.007916206621866,0.0069008529849476,1,0.009,0.0040999999999999,-0.001,0.0,0.0046999999999999
2013-10-02,137.05093383789062,169.17999267578125,169.33999633789062,167.8300018310547,168.35000610351562,113350000,-0.0009448663373661,0.0053224221473736,1,-0.001,-0.0037,-0.0007,0.0,-0.0014
2013-10-03,135.7871856689453,167.6199951171875,168.94000244140625,166.83999633789062,168.7899932861328,176698000,-0.0092209340709887,0.005750160669876,1,-0.0089,-0.0018,0.0018,0.0,-0.0011
2013-10-04,136.8159942626953,168.88999938964844,169.05999755859375,167.52999877929688,167.75,96878000,0.007576687205921,0.0057185707016651,1,0.0075,-0.0001,0.001,0.0,0.0053
2013-10-07,135.6332550048828,167.42999267578125,168.4499969482422,167.25,167.4199981689453,96295000,-0.0086447197533513,0.0061235970685558,1,-0.0095,-0.0027,0.0,0.0,-0.0077
2013-10-08,134.0536346435547,165.47999572753906,167.6199951171875,165.36000061035156,167.39999389648438,178015000,-0.0116466405873781,0.0069261331063541,1,-0.0135,-0.0048,0.008,0.0,-0.011
2013-10-09,134.15081787109375,165.60000610351562,166.1999969482422,164.52999877929688,165.8000030517578,168973000,0.0007252258827354,0.0069913730371223,1,-0.0005,-0.0044,0.0062,0.0,-0.0023
2013-10-10,137.0428009033203,169.1699981689453,169.25999450683594,167.22999572753906,167.2899932861328,195955000,0.0215579223058608,0.0101679076992523,0,0.0222,0.0016,-0.0004,0.0,0.0118999999999999
2013-10-11,137.9258270263672,170.25999450683594,170.32000732421875,168.77000427246094,168.91000366210938,105040000,0.0064432012158686,0.0102438571752746,0,0.0070999999999999,0.0079,0.0,0.0,0.0024
2013-10-14,138.47669982910156,170.94000244140625,171.0800018310547,169.0800018310547,169.2100067138672,112106000,0.003993938426581,0.0100419954599242,0,0.0043,0.0021,-0.001,0.0,0.0026
2013-10-15,137.47219848632812,169.6999969482422,171.14999389648438,169.47000122070312,170.50999450683594,155485000,-0.0072540392854452,0.0101564911846091,0,-0.0073,-0.002,0.0003,0.0,0.0007
2013-10-16,139.39212036132812,172.07000732421875,172.16000366210938,170.63999938964844,170.72000122070312,161676000,0.0139658834331,0.0110181553792026,0,0.0137,-0.0033,0.0015,0.0,0.0060999999999999
2013-10-17,140.32369995117188,173.22000122070312,173.32000732421875,171.33999633789062,171.3699951171875,129389000,0.0066832907975502,0.0103885102805253,0,0.0069999999999999,0.0015,-0.0006,0.0,0.0021
2013-10-18,141.27145385742188,174.38999938964844,174.50999450683594,173.50999450683594,173.86000061035156,138316000,0.0067544057308635,0.0103544486910065,0,0.0072,0.0029,0.0012,0.0,0.0031
2013-10-21,141.27955627441406,174.39999389648438,174.75,174.00999450683594,174.4499969482422,104104000,5.731123843633057e-05,0.0095796733413821,0,-0.0002,-0.0011,0.0001,0.0,-0.0015
2013-10-22,142.09780883789062,175.41000366210938,175.92999267578125,174.42999267578125,174.91000366210938,126663000,0.0057913406019067,0.0078134401911586,1,0.0051,-0.0027,0.0004,0.0,-0.0038
2013-10-23,141.4172821044922,174.57000732421875,174.88999938964844,173.9600067138672,174.80999755859375,105484000,-0.0047887595938296,0.0083902659237331,1,-0.0051,0.0015,-0.0032,0.0,-0.0053
